Country,Provider,Type,plan name,data amount (IN MB),cost,currency,plan frequency,additional field info,Conversion Factor to Euro,Cost in Euro,data_amount_MB_numeric,Size_GB,Price_per_GB,plan_frequency_days,updated_dtm
Germany,AY YILDIZ,Domestic,Smart M+,39936,17.49,€,4 weeks,"Flat DE, Flat TR Festnetz, 50 Min. TR Mobil & EU",1,17.49,39936,39,0.45,30,2026-01-11
Germany,AY YILDIZ,Domestic,Smart L+,61440,22.49,€,4 weeks,"Flat DE, Flat TR Festnetz, 70 Min. TR Mobil & EU",1,22.49,61440,60,0.37,30,2026-01-11
Germany,AY YILDIZ,Domestic,Smart XL+,76800,27.49,€,4 weeks,"Flat DE, Flat TR Festnetz, 120 Min. TR Mobil & EU",1,27.49,76800,75,0.37,30,2026-01-11
Germany,AY YILDIZ,Domestic,Smart Max+,153600,39.99,€,4 weeks,"Flat DE & EU, Flat TR Festnetz, 240 Min. TR Mobil",1,39.99,153600,150,0.27,30,2026-01-11
Germany,AY YILDIZ,Domestic,Internet Flat S+,5120,4.99,€,4 weeks,"LTE & 5G, EU-Roaming, eSIM fähig",1,4.99,5120,5,1,30,2026-01-11
Germany,AY YILDIZ,Domestic,Internet Flat M+,30720,12.49,€,4 weeks,"LTE & 5G, EU-Roaming, eSIM fähig",1,12.49,30720,30,0.42,30,2026-01-11
Germany,AY YILDIZ,Domestic,Internet Flat L+,71680,22.49,€,4 weeks,"LTE & 5G, EU-Roaming, eSIM fähig",1,22.49,71680,70,0.32,30,2026-01-11
Germany,AY YILDIZ,Domestic,Internet Flat XL+,133120,32.49,€,4 weeks,"LTE & 5G, EU-Roaming, eSIM fähig",1,32.49,133120,130,0.25,30,2026-01-11
Germany,AY YILDIZ,Domestic,3-Monats-Paket,40960,24.99,€,90 days,"600 Min. DE & Festnetz TR, 60 Min. TR Mobil & EU",1,24.99,40960,40,0.62,90,2026-01-11
Germany,AY YILDIZ,Domestic,AyDE Flat+,,15,€,30 days,"Flat DE, Flat TR Festnetz, 250 SMS DE & TR, 60 Min. TR Mobil",1,15,,,,30,2026-01-11
Germany,AY YILDIZ,Roaming,Türkei Internet M,6144,9.99,€,30 days,"Gültig in der Türkei, Serbien, Nordmazedonien und im EU-Ausland",1,9.99,6144,6,1.66,30,2026-01-11
Germany,AY YILDIZ,Roaming,Türkei Internet L,12288,14.99,€,30 days,"Gültig in der Türkei, Serbien, Nordmazedonien und im EU-Ausland",1,14.99,12288,12,1.25,30,2026-01-11
Germany,AY YILDIZ,Roaming,Türkei Internet XL,30720,29.99,€,30 days,"Gültig in der Türkei, Serbien, Nordmazedonien und im EU-Ausland",1,29.99,30720,30,1,30,2026-01-11
Germany,AY YILDIZ,Roaming,Türkei Internet Max,61440,49.99,€,30 days,"Gültig in der Türkei, Serbien, Nordmazedonien und im EU-Ausland",1,49.99,61440,60,0.83,30,2026-01-11
Germany,AY YILDIZ,Roaming,Türkei Roaming,,5,€,30 days,60 Min. für Gespräche aus TR,1,5,,,,30,2026-01-11
Germany,AY YILDIZ,Domestic,10 GB Tagesticket,10240,4.99,€,24 hours,"10 GB with up to 50 Mbit/s, 24 Stunden Laufzeit, Inklusive EU-Roaming, Inkl. 5G",1,4.99,10240,10,0.5,1,2026-01-11
Germany,AY YILDIZ,Domestic,Tagesticket Unlimited,,7.99,€,24 hours,"Unbegrenzt surfen mit bis zu 50 Mbit/s, Inklusive 10 GB EU-Roaming, 24 Stunden Laufzeit, Inkl. 5G",1,7.99,,,,1,2026-01-11
Germany,AY YILDIZ,Domestic,Extraspeed +30 GB,30720,14.99,€,one-off,Inkl. 5G mit bis zu 50 Mbit/s,1,14.99,30720,30,0.5,1,2026-01-11
Germany,AY YILDIZ,Domestic,Extraspeed +50 GB,51200,19.99,€,one-off,Inkl. 5G mit bis zu 50 Mbit/s,1,19.99,51200,50,0.4,1,2026-01-11
Germany,AY YILDIZ,Domestic,Extraspeed +2 GB,2048,4.99,€,one-off,Inkl. 5G mit bis zu 50 Mbit/s,1,4.99,2048,2,2.5,1,2026-01-11
Germany,AY YILDIZ,Domestic,Extraspeed +5 GB,5120,9.99,€,one-off,Inkl. 5G mit bis zu 50 Mbit/s,1,9.99,5120,5,2,1,2026-01-11
Germany,AY YILDIZ,Domestic,Türkei Allnet 60,,3.99,€,4 weeks,"60 Freiminuten von Deutschland aus: In alle türkischen Mobilfunknetze, Ins türkische Festnetz",1,3.99,,,,30,2026-01-11
Germany,AY YILDIZ,Domestic,aysurf Datentarif,122880,29.99,EUR,4 weeks,"120 GB + 40 GB loyalty bonus starting from the first renewal, up to 20 GB extra bonus (e.g., birthday bonus, app activation), includes 5G, eSIM available, use as a hotspot, flexible usage, SIM card included, delivery is free (3-5 working days), can be ordered activated or activated after delivery.",1,29.99,122880,120,0.25,30,2026-01-11
Germany,ayyildiz.de,Domestic,Smart Starter,4096,4.99,EUR,4 weeks,"Flat Telefónica DE, 120 min to DE & TR landline, eSIM capable, 5G included",1,4.99,4096,4,1.25,30,2026-01-11
Germany,ayyildiz.de,Domestic,Smart XS,15360,9.99,EUR,4 weeks,"Flat DE, 200 min to TR landline, 30 min to TR mobile & EU, 5G included",1,9.99,15360,15,0.67,30,2026-01-11
Germany,ayyildiz.de,Domestic,Smart S,24576,12.49,EUR,4 weeks,"Flat DE, 250 min to TR landline, 40 min to TR mobile & EU, 5G included",1,12.49,24576,24,0.52,30,2026-01-11
Germany,ayyildiz.de,Domestic,Smart M+,39936,17.49,EUR,4 weeks,"Flat DE, Flat TR landline, 50 min to TR mobile & EU, 5G included",1,17.49,39936,39,0.45,30,2026-01-11
Germany,ayyildiz.de,Domestic,Smart L+,61440,22.49,EUR,4 weeks,"Flat DE, Flat TR landline, 70 min to TR mobile & EU, 5G included",1,22.49,61440,60,0.37,30,2026-01-11
Germany,ayyildiz.de,Domestic,Smart XL+,76800,27.49,EUR,4 weeks,"Flat DE, Flat TR landline, 120 min to TR mobile & EU, 5G included",1,27.49,76800,75,0.37,30,2026-01-11
Germany,ayyildiz.de,Domestic,Smart Max+,153600,39.99,EUR,4 weeks,"Flat DE & EU, Flat TR landline, 240 min to TR mobile, 5G included",1,39.99,153600,150,0.27,30,2026-01-11
Germany,BambooSIM,Roaming,Germany + 33 countries Up to 5G,,0.85,EUR,3 Days,"Hotspot, 34 countries, 40 networks",1,0.85,,,,3,2026-01-11
Germany,BambooSIM,Roaming,1GB Up to 5G,1024,3.4,EUR,3 Days,Hotspot,1,3.4,1024,1,3.4,3,2026-01-11
Germany,BambooSIM,Roaming,3GB Up to 5G,3072,6.84,EUR,3 Days,Hotspot,1,6.84,3072,3,2.28,3,2026-01-11
Germany,BambooSIM,Roaming,5GB Up to 5G,5120,9.42,EUR,3 Days,Hotspot,1,9.42,5120,5,1.88,3,2026-01-11
Germany,BambooSIM,Roaming,10GB Up to 5G,10240,17.16,EUR,3 Days,Hotspot,1,17.16,10240,10,1.72,3,2026-01-11
Germany,BambooSIM,Roaming,15GB Up to 5G,15360,23.18,EUR,3 Days,Hotspot,1,23.18,15360,15,1.55,3,2026-01-11
Germany,BambooSIM,Roaming,Germany + 33 countries Up to 5G,,0.94,EUR,7 Days,"Hotspot, 34 countries, 40 networks",1,0.94,,,,7,2026-02-11
Germany,BambooSIM,Roaming,1GB Up to 5G,1024,4.26,EUR,7 Days,Hotspot,1,4.26,1024,1,4.26,7,2026-02-11
Germany,BambooSIM,Roaming,3GB Up to 5G,3072,7.7,EUR,7 Days,Hotspot,1,7.7,3072,3,2.57,7,2026-02-11
Germany,BambooSIM,Roaming,5GB Up to 5G,5120,10.28,EUR,7 Days,Hotspot,1,10.28,5120,5,2.06,7,2026-02-11
Germany,BambooSIM,Roaming,10GB Up to 5G,10240,18.02,EUR,7 Days,Hotspot,1,18.02,10240,10,1.8,7,2026-02-11
Germany,BambooSIM,Roaming,15GB Up to 5G,15360,24.04,EUR,7 Days,Hotspot,1,24.04,15360,15,1.6,7,2026-02-11
Germany,BambooSIM,Roaming,Germany + 33 countries Up to 5G,,1.02,EUR,14 Days,"Hotspot, 34 countries, 40 networks",1,1.02,,,,14,2025-12-11
Germany,BambooSIM,Roaming,1GB Up to 5G,1024,5.12,EUR,14 Days,Hotspot,1,5.12,1024,1,5.12,14,2025-12-11
Germany,BambooSIM,Roaming,3GB Up to 5G,3072,8.56,EUR,14 Days,Hotspot,1,8.56,3072,3,2.85,14,2025-12-11
Germany,BambooSIM,Roaming,5GB Up to 5G,5120,11.14,EUR,14 Days,Hotspot,1,11.14,5120,5,2.23,14,2025-12-11
Germany,BambooSIM,Roaming,10GB Up to 5G,10240,18.88,EUR,14 Days,Hotspot,1,18.88,10240,10,1.89,14,2025-12-11
Germany,BambooSIM,Roaming,15GB Up to 5G,15360,24.9,EUR,14 Days,Hotspot,1,24.9,15360,15,1.66,14,2025-12-11
Germany,BambooSIM,Roaming,Germany + 33 countries Up to 5G,,1.11,EUR,20 Days,"Hotspot, 34 countries, 40 networks",1,1.11,,,,20,2026-01-11
Germany,BambooSIM,Roaming,1GB Up to 5G,1024,6.84,EUR,20 Days,Hotspot,1,6.84,1024,1,6.84,20,2026-01-11
Germany,BambooSIM,Roaming,3GB Up to 5G,3072,9.42,EUR,20 Days,Hotspot,1,9.42,3072,3,3.14,20,2026-01-11
Germany,BambooSIM,Roaming,5GB Up to 5G,5120,12,EUR,20 Days,Hotspot,1,12,5120,5,2.4,20,2026-01-11
Germany,BambooSIM,Roaming,10GB Up to 5G,10240,18.88,EUR,20 Days,Hotspot,1,18.88,10240,10,1.89,20,2026-01-11
Germany,BambooSIM,Roaming,15GB Up to 5G,15360,25.76,EUR,20 Days,Hotspot,1,25.76,15360,15,1.72,20,2026-01-11
Germany,BambooSIM,Roaming,Germany + 33 countries Up to 5G,,1.2,EUR,30 Days,"Hotspot, 34 countries, 40 networks",1,1.2,,,,30,2026-01-11
Germany,BambooSIM,Roaming,1GB Up to 5G,1024,7.7,EUR,30 Days,Hotspot,1,7.7,1024,1,7.7,30,2026-01-11
Germany,BambooSIM,Roaming,3GB Up to 5G,3072,10.28,EUR,30 Days,Hotspot,1,10.28,3072,3,3.43,30,2026-01-11
Germany,BambooSIM,Roaming,5GB Up to 5G,5120,12.86,EUR,30 Days,Hotspot,1,12.86,5120,5,2.57,30,2026-01-11
Germany,BambooSIM,Roaming,10GB Up to 5G,10240,20.6,EUR,30 Days,Hotspot,1,20.6,10240,10,2.06,30,2026-01-11
Germany,BambooSIM,Roaming,15GB Up to 5G,15360,26.62,EUR,30 Days,Hotspot,1,26.62,15360,15,1.77,30,2026-01-11
Germany,BetterRoaming,Roaming,1 GB Plan,1024,2.99,USD,7 days,"Data only, prepaid, activates once you arrive in Germany.",0.86,2.57,1024,1,2.57,7,2026-01-11
Germany,BetterRoaming,Roaming,3 GB Plan,3072,7.99,USD,30 days,"Data only, prepaid, activates once you arrive in Germany.",0.86,6.87,3072,3,2.29,30,2026-01-11
Germany,BetterRoaming,Roaming,5 GB Plan,5120,11.99,USD,30 days,"Data only, prepaid, activates once you arrive in Germany.",0.86,10.31,5120,5,2.06,30,2026-01-11
Germany,BetterRoaming,Roaming,10 GB Plan,10240,19.99,USD,30 days,"Data only, prepaid, activates once you arrive in Germany.",0.86,17.19,10240,10,1.72,30,2026-01-11
Germany,BetterRoaming,Roaming,20 GB Plan,20480,26.99,USD,30 days,"Data only, prepaid, activates once you arrive in Germany.",0.86,23.21,20480,20,1.16,30,2026-01-11
Germany,BetterRoaming,Roaming,1 GB Plan,1024,2.99,USD,7 Days,"Data only, prepaid, activates once you arrive in Germany.",0.86,2.57,1024,1,2.57,7,2025-12-11
Germany,BetterRoaming,Roaming,3 GB Plan,3072,7.99,USD,30 Days,"Data only, prepaid, activates once you arrive in Germany.",0.86,6.87,3072,3,2.29,30,2025-12-11
Germany,BetterRoaming,Roaming,5 GB Plan,5120,11.99,USD,30 Days,"Data only, prepaid, activates once you arrive in Germany.",0.86,10.31,5120,5,2.06,30,2025-12-11
Germany,BetterRoaming,Roaming,10 GB Plan,10240,19.99,USD,30 Days,"Data only, prepaid, activates once you arrive in Germany.",0.86,17.19,10240,10,1.72,30,2025-12-11
Germany,BetterRoaming,Roaming,20 GB Plan,20480,26.99,USD,30 Days,"Data only, prepaid, activates once you arrive in Germany.",0.86,23.21,20480,20,1.16,30,2025-12-11
Germany,Blau,Domestic,Blau Allnet S,15360,8.99,€,4 Wochen,"Allnet Flat inkl. EU-Roaming, +1 GB App-Bonus/4 Wochen, +2 GB Lastschrift-Bonus, Einmalig 20 GB geschenkt für die ersten 12 Wochen, 5G mit max. 50 Mbit/s inklusive",1,8.99,15360,15,0.6,4 Wochen,2026-01-11
Germany,Blau,Domestic,Blau Allnet M,30720,14.99,€,4 Wochen,"Allnet Flat inkl. EU-Roaming, +1 GB App-Bonus/4 Wochen, +5 GB Lastschrift-Bonus, Einmalig 20 GB geschenkt für die ersten 12 Wochen, 5G mit max. 50 Mbit/s inklusive",1,14.99,30720,30,0.5,4 Wochen,2026-01-11
Germany,Blau,Domestic,Blau Allnet L,61440,19.99,€,4 Wochen,"Allnet Flat inkl. EU-Roaming, +1 GB App-Bonus/4 Wochen, +5 GB Lastschrift-Bonus, Einmalig 20 GB geschenkt für die ersten 12 Wochen, 5G mit max. 50 Mbit/s inklusive",1,19.99,61440,60,0.33,4 Wochen,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet S (Black Deal),15360,,€,monthly,"15 GB Allnet Flat (was 10 GB), 5G included, no extra cost, No connection fee, Flexible payment start (pay up to 90 days later)",1,,15360,15,,30,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet L (Black Deal),30720,,€,monthly,"30 GB Allnet Flat (was 25 GB), 5G included, no extra cost, No connection fee, Flexible payment start",1,,30720,30,,30,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet XL (Black Deal),76800,,€,monthly,"75 GB Allnet Flat, 72 € discount for Black Week, 5G included, no extra cost, No connection fee, Flexible payment start",1,,76800,75,,30,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet XL (Promo),102400,,€,monthly,"100 GB Allnet Flat (new!), 5G included, no extra cost, No connection fee, Flexible payment start",1,,102400,100,,30,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet S Flex,15360,,,monthly,"15 GB Allnet Flat, Monatlich kündbar, Kein Anschlusspreis, Mit 5G ohne Aufpreis, Flexibler Zahlstart",,,15360,15,,30,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet L Flex (Black Week Deal),30720,,,monthly,"30 GB Allnet Flat, Monatlich kündbar, Kein Anschlusspreis, Mit 5G ohne Aufpreis, Flexibler Zahlstart",,,30720,30,,30,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet XL Flex (Black Week Top-Deal),61440,,,monthly,"60 GB Allnet Flat (statt 50 GB), Monatlich kündbar, Kein Anschlusspreis, Mit 5G ohne Aufpreis, Flexibler Zahlstart",,,61440,60,,30,2026-01-11
Germany,Blau.de,Domestic,Blau Allnet XL Flex (Neu bei Blau),102400,,,monthly,"100 GB Allnet Flat, Monatlich kündbar, Kein Anschlusspreis, Mit 5G ohne Aufpreis, Flexibler Zahlstart",,,102400,100,,30,2026-01-11
Germany,BNESIM,Roaming,Surf 1GB/day in Germany,1024,1.87,USD,per day,,0.86,1.61,1024,1,1.61,1,2026-01-11
Germany,BNESIM,Roaming,Surf 1GB in Germany,1024,2.67,USD,1 Day,,0.86,2.3,1024,1,2.3,1,2026-01-11
Germany,BNESIM,Roaming,Surf 3GB/month in Germany,3072,5.02,USD,30 Days,,0.86,4.32,3072,3,1.44,30,2026-01-11
Germany,BNESIM,Roaming,Surf 3GB/day in Germany,3072,5.4,USD,per day,,0.86,4.64,3072,3,1.55,1,2026-01-11
Germany,BNESIM,Roaming,Surf 3GB in Germany,3072,7.72,USD,1 Day,,0.86,6.64,3072,3,2.21,1,2026-01-11
Germany,BNESIM,Roaming,Surf 5GB/month in Germany,5120,8.13,USD,30 Days,,0.86,6.99,5120,5,1.4,30,2026-01-11
Germany,BNESIM,Roaming,Surf 5GB/day in Germany,5120,8.75,USD,per day,,0.86,7.52,5120,5,1.5,1,2026-01-11
Germany,BNESIM,Roaming,Surf 5GB in Germany,5120,12.5,USD,1 Day,,0.86,10.75,5120,5,2.15,1,2026-01-11
Germany,BNESIM,Roaming,Surf 10GB/month in Germany,10240,15.6,USD,30 Days,,0.86,13.42,10240,10,1.34,30,2026-01-11
Germany,BNESIM,Roaming,Surf 10GB in Germany,10240,23.99,USD,1 Day,,0.86,20.63,10240,10,2.06,1,2026-01-11
Germany,BNESIM,Roaming,Surf 20GB/month in Germany,20480,30.47,USD,30 Days,,0.86,26.2,20480,20,1.31,30,2026-01-11
Germany,BNESIM,Roaming,Surf 20GB in Germany,20480,46.88,USD,1 Day,,0.86,40.32,20480,20,2.02,1,2026-01-11
Germany,BNESIM,Roaming,Surf 50GB/month in Germany,51200,65.49,USD,30 Days,,0.86,56.32,51200,50,1.13,30,2026-01-11
Germany,BNESIM,Roaming,Surf 100GB/month in Germany,102400,108.11,USD,30 Days,,0.86,92.97,102400,100,0.93,30,2026-01-11
Germany,Breeze eSIM,Domestic,,1024,3.95,EUR,7 days,High-speed data up to 5G where available.,1,3.95,1024,1,3.95,7,2026-01-11
Germany,Breeze eSIM,Domestic,,2048,4.95,EUR,15 days,High-speed data up to 5G where available.,1,4.95,2048,2,2.48,15,2026-01-11
Germany,Breeze eSIM,Domestic,,3072,5.95,EUR,30 days,High-speed data up to 5G where available.,1,5.95,3072,3,1.98,30,2026-01-11
Germany,Breeze eSIM,Domestic,,5120,7.95,EUR,30 days,High-speed data up to 5G where available.,1,7.95,5120,5,1.59,30,2026-01-11
Germany,Breeze eSIM,Domestic,,6144,8.95,EUR,30 days,High-speed data up to 5G where available.,1,8.95,6144,6,1.49,30,2026-01-11
Germany,Breeze eSIM,Domestic,,7168,9.95,EUR,30 days,High-speed data up to 5G where available.,1,9.95,7168,7,1.42,30,2026-01-11
Germany,Breeze eSIM,Domestic,,10240,11.95,EUR,30 days,High-speed data up to 5G where available.,1,11.95,10240,10,1.19,30,2026-01-11
Germany,Breeze eSIM,Domestic,,12288,13.95,EUR,30 days,High-speed data up to 5G where available.,1,13.95,12288,12,1.16,30,2026-01-11
Germany,Breeze eSIM,Domestic,,15360,14.95,EUR,30 days,High-speed data up to 5G where available.,1,14.95,15360,15,1,30,2026-01-11
Germany,Breeze eSIM,Domestic,,20480,17.95,EUR,30 days,High-speed data up to 5G where available.,1,17.95,20480,20,0.9,30,2026-01-11
Germany,Breeze eSIM,Domestic,,25600,19.95,EUR,30 days,High-speed data up to 5G where available.,1,19.95,25600,25,0.8,30,2026-01-11
Germany,Breeze eSIM,Domestic,,30720,21.95,EUR,30 days,High-speed data up to 5G where available.,1,21.95,30720,30,0.73,30,2026-01-11
Germany,Breeze eSIM,Domestic,,35840,22.95,EUR,30 days,High-speed data up to 5G where available.,1,22.95,35840,35,0.66,30,2026-01-11
Germany,Breeze eSIM,Domestic,,51200,24.95,EUR,30 days,High-speed data up to 5G where available.,1,24.95,51200,50,0.5,30,2026-01-11
Germany,Breeze eSIM,Domestic,,61440,27.95,EUR,30 days,High-speed data up to 5G where available.,1,27.95,61440,60,0.47,30,2026-01-11
Germany,Breeze eSIM,Domestic,,76800,31.95,EUR,30 days,High-speed data up to 5G where available.,1,31.95,76800,75,0.43,30,2026-01-11
Germany,Breeze eSIM,Domestic,,102400,41.95,EUR,30 days,High-speed data up to 5G where available.,1,41.95,102400,100,0.42,30,2026-01-11
Germany,ByteSIM,Domestic,eSIM Germany,500,2.9,USD,1 to 30 days,Unlimited 128kbps afterward. Unlimited high-speed data available. Autumn Sale: 5% OFF Discount applied in cart,,,,,,1 to 30 ,2026-02-11
Germany,Congstar,Domestic,Allnet Flat XS mit GB+,10240,14,€,,"1 GB = 1,40 €",1,14,10240,10,1.4,,2026-02-11
Germany,Congstar,Domestic,Allnet Flat S mit GB+,25600,19,€,,"1 GB = 0,76 €, Highlight",1,19,25600,25,0.76,,2026-02-11
Germany,Congstar,Domestic,Allnet Flat M mit GB+,102400,24,€,,"1 GB = 0,24 €, Checked",1,24,102400,100,0.24,,2026-02-11
Germany,Congstar,Domestic,Allnet Flat L mit GB+,153600,29,€,,"1 GB = 0,19 €",1,29,153600,150,0.19,,2026-02-11
Germany,Congstar,Domestic,Prepaid Allnet XS with LTE 25,1024,5,€,4 weeks,,1,5,1024,1,5,30,2026-02-11
Germany,Congstar,Domestic,Prepaid Allnet S with 5G 25,5120,7,€,4 weeks,,1,7,5120,5,1.4,30,2026-02-11
Germany,Congstar,Domestic,Prepaid Allnet M with 5G 25,30720,10,€,4 weeks,,1,10,30720,30,0.33,30,2026-02-11
Germany,Congstar,Domestic,Prepaid Allnet L with 5G 25,35840,12,€,4 weeks,,1,12,35840,35,0.34,30,2026-02-11
Germany,Congstar,Domestic,Prepaid Allnet XL with 5G 25,40960,16,€,4 weeks,,1,16,40960,40,0.4,30,2026-02-11
Germany,Congstar,Domestic,Prepaid Jahrespaket,184320,100,€,12 months,"5G with max. 25 Mbit/s, flexible data usage over the year, GB+ (10 GB more each year), phone & SMS flat in all German networks.",1,100,184320,180,0.56,365,2026-02-11
Germany,Congstar,Domestic,Prepaid wie ich will,,2,€,4 weeks,"LTE with max. 25 Mbit/s, 9 cents per minute/SMS or flat in all German networks, EU roaming included.",1,2,,0,,30,2026-02-11
Germany,ConnectedYou,Domestic,Germany 1 GB,1024,4.5,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,3.87,1024,1,3.87,30,2026-02-11
Germany,ConnectedYou,Domestic,Germany 3 GB,3072,9,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,7.74,3072,3,2.58,30,2026-02-11
Germany,ConnectedYou,Domestic,Germany 5 GB,5120,13,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,11.18,5120,5,2.24,30,2026-02-11
Germany,ConnectedYou,Domestic,Germany 10 GB,10240,23,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,19.78,10240,10,1.98,30,2026-02-11
Germany,ConnectedYou,Domestic,Germany 20 GB,20480,40,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,34.4,20480,20,1.72,30,2026-02-11
Germany,ConnectedYou,Roaming,Europe 1 GB,1024,4.5,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,3.87,1024,1,3.87,30,2026-02-11
Germany,ConnectedYou,Roaming,Europe 3 GB,3072,9,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,7.74,3072,3,2.58,30,2026-02-11
Germany,ConnectedYou,Roaming,Europe 5 GB,5120,13,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,11.18,5120,5,2.24,30,2026-02-11
Germany,ConnectedYou,Roaming,Europe 10 GB,10240,23,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,19.78,10240,10,1.98,30,2026-02-11
Germany,ConnectedYou,Roaming,Europe 20 GB,20480,40,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,34.4,20480,20,1.72,30,2026-02-11
Germany,ConnectedYou,Roaming,Global 1 GB,1024,10,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,8.6,1024,1,8.6,30,2026-02-11
Germany,ConnectedYou,Roaming,Global 3 GB,3072,25,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,21.5,3072,3,7.17,30,2026-02-11
Germany,ConnectedYou,Roaming,Global 5 GB,5120,40,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,34.4,5120,5,6.88,30,2026-02-11
Germany,ConnectedYou,Roaming,Global 10 GB,10240,77,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,66.22,10240,10,6.62,30,2026-02-11
Germany,ConnectedYou,Roaming,Global 20 GB,20480,150,USD,30 Days,Data-only (no phone number or SMS). Instant eSIM delivery via email. Tethering/hotspot allowed.,0.86,129,20480,20,6.45,30,2026-02-11
Germany,Driffle SIm,Domestic,Unlimited 1GB/day High speed + Unlimited 512kbps,1024,2,$,1 day,"Get a Driffle travel eSIM for Germany and stay connected on the go. Enjoy high-speed data while exploring. This prepaid plan includes taxes, so you won't have to worry about unexpected roaming fees. Vast Network Coverage: Switch between networks and automatically connect to local carriers when traveling across countries.",,,1024,1,,1,2026-02-11
